country,country_name,year,level,code,label,parent,direction,weight,raw_value,score,integration_level
SAU,Saudi Arabia,2015,1,ind_44_stock,Stock Market Openness,Financial,1,1,95.47379375871891,95.47379375871891,NA
SAU,Saudi Arabia,2015,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,3.7244580208157068,2.771966173194281,NA
SAU,Saudi Arabia,2015,1,ind_52,Services Trade Share,Trade,1,1,0.5586687031223561,1.2477136039461145,NA
SAU,Saudi Arabia,2015,1,ind_55,Non-oil Trade Intensity,Trade,1,1,3.6280910187236914,10.373659716067019,NA
SAU,Saudi Arabia,2015,1,ind_56,Services % of Total Trade,Trade,1,1,15,0,NA
SAU,Saudi Arabia,2015,1,ind_63,Intermediate Goods Share,Trade,1,1,42.288383132904464,100,NA
SAU,Saudi Arabia,2015,1,ind_64,Trade Diversification,Trade,1,1,59.90743591417043,67.3999025534432,NA
SAU,Saudi Arabia,2015,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.1584028538405498,8.523697077059863,NA
SAU,Saudi Arabia,2015,1,ind_71_student,Student Mobility,Labor,1,1,0.15967247972810772,1.2152807499555356,NA
SAU,Saudi Arabia,2015,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,30.67981272316893,43.66661862589121,NA
SAU,Saudi Arabia,2015,1,ind_bank_depth,Banking Depth,Financial,1,1,87.64176628752708,7.389649070920918,NA
SAU,Saudi Arabia,2015,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,115.10977092522386,18.67615526716617,NA
SAU,Saudi Arabia,2015,1,ind_conv_income,Real Income Convergence,Convergence,1,1,78.68852459016392,77.77777777777773,NA
SAU,Saudi Arabia,2015,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,93.89671361502349,94.38430782519053,NA
SAU,Saudi Arabia,2015,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,77.140752584223,78.36933756441677,NA
SAU,Saudi Arabia,2015,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,92.69625747649269,77.39474834043097,NA
SAU,Saudi Arabia,2015,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,81.1506587572104,74.00421588171096,NA
SAU,Saudi Arabia,2015,1,ind_conv_price,Price Level Convergence,Convergence,1,1,83.98250364507395,33.27396781442464,NA
SAU,Saudi Arabia,2015,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,11095.309954105096,30.172814509848806,NA
SAU,Saudi Arabia,2015,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-51.07983530020397,38.78829076855327,NA
SAU,Saudi Arabia,2015,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,4.655123166527009,64.50441280293032,NA
SAU,Saudi Arabia,2015,1,ind_inflation,Inflation Rate,Financial,-1,1,2.0688403605347627,38.4361958803028,NA
SAU,Saudi Arabia,2015,1,ind_lfpr,Labor Force Participation,Labor,1,1,54,0,NA
SAU,Saudi Arabia,2015,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,2.446822635449339,26.316096798816545,NA
SAU,Saudi Arabia,2015,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,13.097247935047541,46.15312564342965,NA
SAU,Saudi Arabia,2015,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,77.3375554070258,72.6441670834612,NA
SAU,Saudi Arabia,2015,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,21.24983568184613,35.06550122036373,NA
SAU,Saudi Arabia,2015,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,22.662559964188773,72.6438923774943,NA
SAU,Saudi Arabia,2015,1,ind_unemployment,Unemployment Rate,Labor,-1,1,11.5,7.243408581300245,NA
SAU,Saudi Arabia,2015,2,Convergence,Convergence,Index,1,0.1,NA,64.8400729244454,NA
SAU,Saudi Arabia,2015,2,Financial,Financial Integration,Index,1,0.2,NA,40.683351804258,NA
SAU,Saudi Arabia,2015,2,Infrastructure,Infrastructure,Index,1,0.2,NA,65.08640725492441,NA
SAU,Saudi Arabia,2015,2,Labor,Labor & Mobility,Index,1,0.2,NA,12.129801006841372,NA
SAU,Saudi Arabia,2015,2,Sustainability,Sustainability,Index,1,0.1,NA,56.62667158118721,NA
SAU,Saudi Arabia,2015,2,Trade,Trade Integration,Index,1,0.2,NA,30.298873674441765,NA
SAU,Saudi Arabia,2015,3,Index,GCC Economic Integration Index,NA,1,1,NA,41.78636119865637,Moderate
ARE,United Arab Emirates,2016,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,7.2042953052470065,20.73236613088799,NA
ARE,United Arab Emirates,2016,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.6570418072416738,59.2978332382868,NA
ARE,United Arab Emirates,2016,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,3800,58.72154506387588,NA
ARE,United Arab Emirates,2016,1,ind_44_stock,Stock Market Openness,Financial,1,1,75.93899491620377,75.93899491620377,NA
ARE,United Arab Emirates,2016,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,6.9372363466934095,15.411244467573471,NA
ARE,United Arab Emirates,2016,1,ind_52,Services Trade Share,Trade,1,1,2.0811709040080233,24.631774210080856,NA
ARE,United Arab Emirates,2016,1,ind_55,Non-oil Trade Intensity,Trade,1,1,6.393838662367971,24.113328432195747,NA
ARE,United Arab Emirates,2016,1,ind_56,Services % of Total Trade,Trade,1,1,30,100,NA
ARE,United Arab Emirates,2016,1,ind_63,Intermediate Goods Share,Trade,1,1,29.613610569103294,58.990724965771356,NA
ARE,United Arab Emirates,2016,1,ind_64,Trade Diversification,Trade,1,1,59.89533222733498,67.34028720809442,NA
ARE,United Arab Emirates,2016,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,1.0623270953419128,74.53578808871242,NA
ARE,United Arab Emirates,2016,1,ind_71_student,Student Mobility,Labor,1,1,1.4275328332004098,34.929685326384536,NA
ARE,United Arab Emirates,2016,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,20.03479727948542,21.937998306048208,NA
ARE,United Arab Emirates,2016,1,ind_bank_depth,Banking Depth,Financial,1,1,179.8844758612462,46.773928283987445,NA
ARE,United Arab Emirates,2016,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,162.32880069093483,26.337276685279566,NA
ARE,United Arab Emirates,2016,1,ind_conv_income,Real Income Convergence,Convergence,1,1,88.52459016393442,99.99999999999997,NA
ARE,United Arab Emirates,2016,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,57.186081694402425,57.48304205928434,NA
ARE,United Arab Emirates,2016,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,84.74855312134045,90.07589864432008,NA
ARE,United Arab Emirates,2016,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,92.23829802880007,75.70896407308959,NA
ARE,United Arab Emirates,2016,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,75.1131537834298,63.951677410994826,NA
ARE,United Arab Emirates,2016,1,ind_conv_price,Price Level Convergence,Convergence,1,1,87.20146968769136,57.73362482764559,NA
ARE,United Arab Emirates,2016,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,14193.525113411057,57.010321013807996,NA
ARE,United Arab Emirates,2016,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-86.12723634418403,12.297270501844805,NA
ARE,United Arab Emirates,2016,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,5.657901471965832,69.35015206240183,NA
ARE,United Arab Emirates,2016,1,ind_inflation,Inflation Rate,Financial,-1,1,1.6197791048495391,44.37918956168152,NA
ARE,United Arab Emirates,2016,1,ind_lfpr,Labor Force Participation,Labor,1,1,80.6,75.78347578347578,NA
ARE,United Arab Emirates,2016,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,4.903215478566358,37.78225360182747,NA
ARE,United Arab Emirates,2016,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,9.041259171686182,18.288066475241667,NA
ARE,United Arab Emirates,2016,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,82.14302379765877,84.08628326024176,NA
ARE,United Arab Emirates,2016,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,24.308045885919206,42.727075242234825,NA
ARE,United Arab Emirates,2016,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,17.856976202341247,84.08628326024173,NA
ARE,United Arab Emirates,2016,1,ind_unemployment,Unemployment Rate,Labor,-1,1,6.9,45.66576972727223,NA
ARE,United Arab Emirates,2016,2,Convergence,Convergence,Index,1,0.1,NA,67.32721195723056,NA
ARE,United Arab Emirates,2016,2,Financial,Financial Integration,Index,1,0.2,NA,45.81899853714021,NA
ARE,United Arab Emirates,2016,2,Infrastructure,Infrastructure,Index,1,0.2,NA,57.86593303884194,NA
ARE,United Arab Emirates,2016,2,Labor,Labor & Mobility,Index,1,0.2,NA,50.570543446378636,NA
ARE,United Arab Emirates,2016,2,Sustainability,Sustainability,Index,1,0.1,NA,57.296927059489995,NA
ARE,United Arab Emirates,2016,2,Trade,Trade Integration,Index,1,0.2,NA,48.41455988061931,NA
ARE,United Arab Emirates,2016,3,Index,GCC Economic Integration Index,NA,1,1,NA,52.996420882268076,Moderate
BHR,Bahrain,2016,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,30.27108333402283,100,NA
BHR,Bahrain,2016,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,2.8095293616889765,100,NA
BHR,Bahrain,2016,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,3674,56.764545415645706,NA
BHR,Bahrain,2016,1,ind_44_stock,Stock Market Openness,Financial,1,1,97.24626714531682,97.24626714531682,NA
BHR,Bahrain,2016,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,26.954378993540594,94.1599818248792,NA
BHR,Bahrain,2016,1,ind_52,Services Trade Share,Trade,1,1,6.738594748385148,96.16499194994167,NA
BHR,Bahrain,2016,1,ind_55,Non-oil Trade Intensity,Trade,1,1,18.043867098797385,81.98828734894883,NA
BHR,Bahrain,2016,1,ind_56,Services % of Total Trade,Trade,1,1,25,66.66666666666666,NA
BHR,Bahrain,2016,1,ind_63,Intermediate Goods Share,Trade,1,1,21.911905612264853,34.07182916566015,NA
BHR,Bahrain,2016,1,ind_64,Trade Diversification,Trade,1,1,63.80217549095229,86.58300337801504,NA
BHR,Bahrain,2016,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.44601278616812506,29.527374328959855,NA
BHR,Bahrain,2016,1,ind_71_student,Student Mobility,Labor,1,1,0.6089654891460856,13.16268982493293,NA
BHR,Bahrain,2016,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,36.16853711360504,54.87021048078282,NA
BHR,Bahrain,2016,1,ind_bank_depth,Banking Depth,Financial,1,1,244.34279651432522,74.29528482195197,NA
BHR,Bahrain,2016,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,112.86627923914047,18.312156635832707,NA
BHR,Bahrain,2016,1,ind_conv_income,Real Income Convergence,Convergence,1,1,73.77049180327869,66.66666666666666,NA
BHR,Bahrain,2016,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,93.34341906202722,93.82814008089532,NA
BHR,Bahrain,2016,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,32.76118407964901,10.079938169175048,NA
BHR,Bahrain,2016,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,83.73251863216929,44.39853001487381,NA
BHR,Bahrain,2016,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,47.840434903505525,18.542181777935383,NA
BHR,Bahrain,2016,1,ind_conv_price,Price Level Convergence,Convergence,1,1,90.01837109614208,79.13815080852208,NA
BHR,Bahrain,2016,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,11973.142304066932,37.77681558470122,NA
BHR,Bahrain,2016,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-59.88377087702453,32.133724984925514,NA
BHR,Bahrain,2016,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,3.814967997601637,60.444519540353205,NA
BHR,Bahrain,2016,1,ind_inflation,Inflation Rate,Financial,-1,1,2.785633860257275,28.949963911338898,NA
BHR,Bahrain,2016,1,ind_lfpr,Labor Force Participation,Labor,1,1,72,51.28205128205129,NA
BHR,Bahrain,2016,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,1.9657339475517732,24.070430619221067,NA
BHR,Bahrain,2016,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,17.841596376718115,78.74728646454847,NA
BHR,Bahrain,2016,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,88.62668567951926,99.52428148905533,NA
BHR,Bahrain,2016,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,35.75893646742877,71.4143923173451,NA
BHR,Bahrain,2016,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,11.373314320480734,99.52428148905537,NA
BHR,Bahrain,2016,1,ind_unemployment,Unemployment Rate,Labor,-1,1,3.9,70.72383134421048,NA
BHR,Bahrain,2016,2,Convergence,Convergence,Index,1,0.1,NA,47.280823450557286,NA
BHR,Bahrain,2016,2,Financial,Financial Integration,Index,1,0.2,NA,64.64252387788844,NA
BHR,Bahrain,2016,2,Infrastructure,Infrastructure,Index,1,0.2,NA,47.27068050017346,NA
BHR,Bahrain,2016,2,Labor,Labor & Mobility,Index,1,0.2,NA,43.913231452187475,NA
BHR,Bahrain,2016,2,Sustainability,Sustainability,Index,1,0.1,NA,87.30256044000106,NA
BHR,Bahrain,2016,2,Trade,Trade Integration,Index,1,0.2,NA,76.60579338901859,NA
BHR,Bahrain,2016,3,Index,GCC Economic Integration Index,NA,1,1,NA,59.94478423290943,Moderate
GCC,GCC,2016,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,6.74381839337841,18.763663075494833,NA
GCC,GCC,2016,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.49130593084983915,56.289436110923006,NA
GCC,GCC,2016,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,3631.7139088377626,56.10776870509389,NA
GCC,GCC,2016,1,ind_44_stock,Stock Market Openness,Financial,1,1,88.04511756383855,88.04511756383855,NA
GCC,GCC,2016,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,5.516025533383242,9.820108957313565,NA
GCC,GCC,2016,1,ind_52,Services Trade Share,Trade,1,1,1.1330545938834449,10.069687373870819,NA
GCC,GCC,2016,1,ind_55,Non-oil Trade Intensity,Trade,1,1,4.885506987321162,16.62024511463038,NA
GCC,GCC,2016,1,ind_56,Services % of Total Trade,Trade,1,1,18.75,25,NA
GCC,GCC,2016,1,ind_63,Intermediate Goods Share,Trade,1,1,36.330496031118045,80.7232335294253,NA
GCC,GCC,2016,1,ind_64,Trade Diversification,Trade,1,1,61.491286665471605,75.20098091935266,NA
GCC,GCC,2016,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.47909377238359613,31.943223990413607,NA
GCC,GCC,2016,1,ind_71_student,Student Mobility,Labor,1,1,0.8761808598276443,20.268367584731514,NA
GCC,GCC,2016,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,28.777435170184866,39.783482920502394,NA
GCC,GCC,2016,1,ind_bank_depth,Banking Depth,Financial,1,1,130.20811260570022,25.563929469039813,NA
GCC,GCC,2016,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,137.5270671296962,22.31328269101233,NA
GCC,GCC,2016,1,ind_conv_income,Real Income Convergence,Convergence,1,1,76.11475409836066,71.96296296296296,NA
GCC,GCC,2016,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,73.23449319213313,73.6147910054454,NA
GCC,GCC,2016,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,74.83602104154156,74.82291433137513,NA
GCC,GCC,2016,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,93.13930349910322,79.02563513267441,NA
GCC,GCC,2016,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,78.00180767848101,68.76133049363285,NA
GCC,GCC,2016,1,ind_conv_price,Price Level Convergence,Convergence,1,1,84.60134721371708,37.97631671573234,NA
GCC,GCC,2016,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,12463.46173062836,42.02408380938695,NA
GCC,GCC,2016,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-64.25339228731941,28.830891511119404,NA
GCC,GCC,2016,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,2.8765677713638946,55.909875349594344,NA
GCC,GCC,2016,1,ind_inflation,Inflation Rate,Financial,-1,1,2.0454712607962646,38.745468636139826,NA
GCC,GCC,2016,1,ind_lfpr,Labor Force Participation,Labor,1,1,66.78596059533751,36.427238163354744,NA
GCC,GCC,2016,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,3.674034643951466,32.0445800743856,NA
GCC,GCC,2016,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,11.422501142068972,34.64744325603413,NA
GCC,GCC,2016,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,77.65575183056485,73.40181236363134,NA
GCC,GCC,2016,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,28.259597080299383,52.62668970844614,NA
GCC,GCC,2016,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,22.344184334709066,73.40196435804533,NA
GCC,GCC,2016,1,ind_unemployment,Unemployment Rate,Labor,-1,1,8.824193050000002,29.59358705734411,NA
GCC,GCC,2016,2,Convergence,Convergence,Index,1,0.1,NA,61.21103333326219,NA
GCC,GCC,2016,2,Financial,Financial Integration,Index,1,0.2,NA,43.02412022381693,NA
GCC,GCC,2016,2,Infrastructure,Infrastructure,Index,1,0.2,NA,49.06592625724042,NA
GCC,GCC,2016,2,Labor,Labor & Mobility,Index,1,0.2,NA,31.603179943269275,NA
GCC,GCC,2016,2,Sustainability,Sustainability,Index,1,0.1,NA,58.519477421539236,NA
GCC,GCC,2016,2,Trade,Trade Integration,Index,1,0.2,NA,36.239042649098785,NA
GCC,GCC,2016,3,Index,GCC Economic Integration Index,NA,1,1,NA,43.95950489016523,Moderate
KWT,Kuwait,2016,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,24.255647542835472,86.47398368849218,NA
KWT,Kuwait,2016,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,1.959485674200236,85.68259152423211,NA
KWT,Kuwait,2016,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,69.781,0.784741327197062,NA
KWT,Kuwait,2016,1,ind_44_stock,Stock Market Openness,Financial,1,1,100,100,NA
KWT,Kuwait,2016,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,6.036981974830309,11.869585383889028,NA
KWT,Kuwait,2016,1,ind_52,Services Trade Share,Trade,1,1,0.9055472962245462,6.575410364813719,NA
KWT,Kuwait,2016,1,ind_55,Non-oil Trade Intensity,Trade,1,1,5.936888284238861,21.84329239704574,NA
KWT,Kuwait,2016,1,ind_56,Services % of Total Trade,Trade,1,1,15,0,NA
KWT,Kuwait,2016,1,ind_63,Intermediate Goods Share,Trade,1,1,36.26338581352527,80.50609816411473,NA
KWT,Kuwait,2016,1,ind_64,Trade Diversification,Trade,1,1,60.43104530454506,69.97888159176665,NA
KWT,Kuwait,2016,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.9606378517766657,67.10959096627906,NA
KWT,Kuwait,2016,1,ind_71_student,Student Mobility,Labor,1,1,3.719593681050598,95.87919488915223,NA
KWT,Kuwait,2016,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,51.08605732274242,85.31987346650129,NA
KWT,Kuwait,2016,1,ind_bank_depth,Banking Depth,Financial,1,1,180.2021854876765,46.909578729359616,NA
KWT,Kuwait,2016,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,128.8685685171308,20.908471759941488,NA
KWT,Kuwait,2016,1,ind_conv_income,Real Income Convergence,Convergence,1,1,81.9672131147541,85.18518518518518,NA
KWT,Kuwait,2016,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,96.97428139183054,97.47785703704035,NA
KWT,Kuwait,2016,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,67.51998860902084,63.56531364691924,NA
KWT,Kuwait,2016,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,80.25938155276577,31.613642889434974,NA
KWT,Kuwait,2016,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,36.70409207476191,0,NA
KWT,Kuwait,2016,1,ind_conv_price,Price Level Convergence,Convergence,1,1,85.9767299448867,48.42730918378625,NA
KWT,Kuwait,2016,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,17166.319184540444,82.76139901083727,NA
KWT,Kuwait,2016,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-37.74039840588394,48.87107244672875,NA
KWT,Kuwait,2016,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,2.483370099829285,54.00982088755225,NA
KWT,Kuwait,2016,1,ind_inflation,Inflation Rate,Financial,-1,1,3.5352956223372756,19.028744792992935,NA
KWT,Kuwait,2016,1,ind_lfpr,Labor Force Participation,Labor,1,1,73.8,56.41025641025641,NA
KWT,Kuwait,2016,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,1.561731486031444,22.18459400087451,NA
KWT,Kuwait,2016,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,7.203258271671135,5.660811613801352,NA
KWT,Kuwait,2016,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,61.1789547518113,34.16954381644315,NA
KWT,Kuwait,2016,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,42.0306929748242,87.12669576351256,NA
KWT,Kuwait,2016,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,38.821045248188696,34.16954381644317,NA
KWT,Kuwait,2016,1,ind_unemployment,Unemployment Rate,Labor,-1,1,6.4,49.842113330095266,NA
KWT,Kuwait,2016,2,Convergence,Convergence,Index,1,0.1,NA,49.59682567175821,NA
KWT,Kuwait,2016,2,Financial,Financial Integration,Index,1,0.2,NA,57.89504825877905,NA
KWT,Kuwait,2016,2,Infrastructure,Infrastructure,Index,1,0.2,NA,41.77307016901717,NA
KWT,Kuwait,2016,2,Labor,Labor & Mobility,Index,1,0.2,NA,70.91220581245686,NA
KWT,Kuwait,2016,2,Sustainability,Sustainability,Index,1,0.1,NA,40.28164875255006,NA
KWT,Kuwait,2016,2,Trade,Trade Integration,Index,1,0.2,NA,31.795544650271644,NA
KWT,Kuwait,2016,3,Index,GCC Economic Integration Index,NA,1,1,NA,49.46302122053578,Moderate
OMN,Oman,2016,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,3.055262127138326,4.735737322309206,NA
OMN,Oman,2016,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.45309852559474284,55.16637365925533,NA
OMN,Oman,2016,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,1568.399561785725,24.06090004343421,NA
OMN,Oman,2016,1,ind_44_stock,Stock Market Openness,Financial,1,1,100,100,NA
OMN,Oman,2016,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,10.889812650909526,30.960935987329435,NA
OMN,Oman,2016,1,ind_52,Services Trade Share,Trade,1,1,1.9601662771637145,22.77326817566986,NA
